"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"R vs NR","proliferation_Pabla","ICB_Van_Allen__Melanoma__CTLA4",-0.829,0.596,39,0.164323558901155,"Melanoma","CTLA4",0.740564468463821
"R vs NR","PTEN-MITF_Cabrita","ICB_Van_Allen__Melanoma__CTLA4",-2.884,1.837,39,0.116407646991211,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Response_Chen","ICB_Van_Allen__Melanoma__CTLA4",-0.655,0.905,39,0.469276834735938,"Melanoma","CTLA4",0.742812082020915
"R vs NR","STAT1_Care","ICB_Van_Allen__Melanoma__CTLA4",-0.577,0.765,39,0.450875393615195,"Melanoma","CTLA4",0.740564468463821
"R vs NR","SW480-cells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-2.199,1.732,39,0.204279843026243,"Melanoma","CTLA4",0.740564468463821
"R vs NR","T-helper-cells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-1.096,1.194,39,0.358506307392261,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TAM_Peng","ICB_Van_Allen__Melanoma__CTLA4",0.132,1.537,39,0.931770089656259,"Melanoma","CTLA4",0.956423055550868
"R vs NR","Tcell-accumulation_Peng","ICB_Van_Allen__Melanoma__CTLA4",-1.067,1.116,39,0.338677213496938,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Tcell-exclusion_Arnon","ICB_Van_Allen__Melanoma__CTLA4",-0.962,1.187,39,0.417604896449961,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Tcell-exhaustion_Peng","ICB_Van_Allen__Melanoma__CTLA4",-0.625,1.526,39,0.682232913860207,"Melanoma","CTLA4",0.863065734401467
"R vs NR","Tcell-inflamed_Ayers","ICB_Van_Allen__Melanoma__CTLA4",-0.97,0.754,39,0.198608429700108,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Tcell-regulatory_Peng","ICB_Van_Allen__Melanoma__CTLA4",-0.278,1.493,39,0.852461869707892,"Melanoma","CTLA4",0.954466766859455
"R vs NR","Tcells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-0.566,0.714,39,0.428383330845805,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Tcells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.753,0.698,39,0.280334454304433,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Teff-IFNG_Fehrenbacher","ICB_Van_Allen__Melanoma__CTLA4",-0.765,0.697,39,0.271985606166481,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Teff_McDermott","ICB_Van_Allen__Melanoma__CTLA4",-0.51,0.664,39,0.44288169679513,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TFH_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-1.735,1.578,39,0.27155874049531,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TGFB_Mariathasan","ICB_Van_Allen__Melanoma__CTLA4",-0.569,0.679,39,0.401914764358124,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TIS_Damotte","ICB_Van_Allen__Melanoma__CTLA4",-0.822,0.771,39,0.286528639746386,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TLS_Cabrita","ICB_Van_Allen__Melanoma__CTLA4",-0.984,0.987,39,0.318398925979898,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TMEscoreA_plus","ICB_Van_Allen__Melanoma__CTLA4",-1.331,0.947,39,0.159771832310486,"Melanoma","CTLA4",0.740564468463821
"R vs NR","TMEscoreB_plus","ICB_Van_Allen__Melanoma__CTLA4",0.624,1.276,39,0.624518405659363,"Melanoma","CTLA4",0.8095608962251
"R vs NR","TypeI-IFNReponse_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.271,0.832,39,0.744981142822855,"Melanoma","CTLA4",0.898276457551764
"R vs NR","TypeII-IFNReponse_Rooney","ICB_Van_Allen__Melanoma__CTLA4",0.688,0.866,39,0.426890794946899,"Melanoma","CTLA4",0.740564468463821
"R vs NR","VIGex_Hernando-Calvo","ICB_Van_Allen__Melanoma__CTLA4",-0.551,0.731,39,0.451391676016043,"Melanoma","CTLA4",0.740564468463821
"R vs NR","WNT_target","ICB_Van_Allen__Melanoma__CTLA4",-1.563,0.958,39,0.102927844329314,"Melanoma","CTLA4",0.740564468463821
